States/UTs,Season,Crop,Year,"Area
(In '000 Hectare)","Production
(In '000 Tonne)","Yield
(In Kg./Hectare)"
Maharashtra,Kharif,Kulthi (Horse Gram),2009-2010,20.00,6.00,300
Odisha,Kharif,Kulthi (Horse Gram),2009-2010,64.00,20.00,309
Tamil Nadu,Kharif,Kulthi (Horse Gram),2009-2010,16.00,5.00,301
India,Kharif,Kulthi (Horse Gram),2009-2010,336.00,138.00,410
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2009-2010,39.00,23.00,590
Chhattisgarh,Rabi,Kulthi (Horse Gram),2009-2010,2.00,1.00,273
Karnataka,Rabi,Kulthi (Horse Gram),2009-2010,113.00,55.00,487
Kerala,Rabi,Kulthi (Horse Gram),2009-2010,4.00,3.00,833
Maharashtra,Rabi,Kulthi (Horse Gram),2009-2010,15.00,9.00,556
Tamil Nadu,Rabi,Kulthi (Horse Gram),2009-2010,31.00,17.00,545
West Bengal,Rabi,Kulthi (Horse Gram),2009-2010,2.00,1.00,483
India,Rabi,Kulthi (Horse Gram),2009-2010,207.00,108.00,523
Andhra Pradesh,Total,Kulthi (Horse Gram),2009-2010,59.00,36.00,610
Bihar,Total,Kulthi (Horse Gram),2009-2010,11.00,10.00,962
Chhattisgarh,Total,Kulthi (Horse Gram),2009-2010,50.00,14.00,276
Haryana,Total,Kulthi (Horse Gram),2009-2010,1.00,-,-
Himachal Pradesh,Total,Kulthi (Horse Gram),2009-2010,2.00,1.00,285
Jammu & Kashmir,Total,Kulthi (Horse Gram),2009-2010,2.00,1.00,333
Jharkhand,Total,Kulthi (Horse Gram),2009-2010,14.00,6.00,436
Karnataka,Total,Kulthi (Horse Gram),2009-2010,228.00,111.00,487
Kerala,Total,Kulthi (Horse Gram),2009-2010,4.00,3.00,833
Madhya Pradesh,Total,Kulthi (Horse Gram),2009-2010,23.00,7.00,303
Maharashtra,Total,Kulthi (Horse Gram),2009-2010,35.00,15.00,411
Odisha,Total,Kulthi (Horse Gram),2009-2010,64.00,20.00,309
Tamil Nadu,Total,Kulthi (Horse Gram),2009-2010,47.00,22.00,462
West Bengal,Total,Kulthi (Horse Gram),2009-2010,2.00,1.00,483
India,Total,Kulthi (Horse Gram),2009-2010,542.00,246.00,453
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2010-2011,5.00,2.00,400
Bihar,Kharif,Kulthi (Horse Gram),2010-2011,9.90,9.70,984
Chhattisgarh,Kharif,Kulthi (Horse Gram),2010-2011,47.30,13.50,285
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2010-2011,2.20,1.10,507
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2010-2011,1.00,0.30,308
Jharkhand,Kharif,Kulthi (Horse Gram),2010-2011,20.90,17.20,822
Karnataka,Kharif,Kulthi (Horse Gram),2010-2011,88.00,51.00,580
Maharashtra,Kharif,Kulthi (Horse Gram),2010-2011,19.00,8.50,447
Odisha,Kharif,Kulthi (Horse Gram),2010-2011,69.00,22.10,320
Tamil Nadu,Kharif,Kulthi (Horse Gram),2010-2011,14.70,8.40,573
Telangana,Kharif,Kulthi (Horse Gram),2010-2011,1.00,1.00,1000
Uttarakhand,Kharif,Kulthi (Horse Gram),2010-2011,12.80,10.40,817
India,Kharif,Kulthi (Horse Gram),2010-2011,290.80,145.30,500
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2010-2011,27.00,11.10,413
Chhattisgarh,Rabi,Kulthi (Horse Gram),2010-2011,1.90,0.50,263
Karnataka,Rabi,Kulthi (Horse Gram),2010-2011,133.00,83.00,624
Madhya Pradesh,Rabi,Kulthi (Horse Gram),2010-2011,0.40,0.10,310
Maharashtra,Rabi,Kulthi (Horse Gram),2010-2011,15.00,6.00,400
Odisha,Rabi,Kulthi (Horse Gram),2010-2011,0.40,0.40,1050
Tamil Nadu,Rabi,Kulthi (Horse Gram),2010-2011,32.60,13.30,408
Telangana,Rabi,Kulthi (Horse Gram),2010-2011,4.00,1.90,465
West Bengal,Rabi,Kulthi (Horse Gram),2010-2011,2.40,1.20,500
India,Rabi,Kulthi (Horse Gram),2010-2011,216.70,117.50,542
Andhra Pradesh,Total,Kulthi (Horse Gram),2010-2011,32.00,13.10,411
Bihar,Total,Kulthi (Horse Gram),2010-2011,9.90,9.70,984
Chhattisgarh,Total,Kulthi (Horse Gram),2010-2011,49.20,14.00,285
Himachal Pradesh,Total,Kulthi (Horse Gram),2010-2011,2.20,1.10,507
Jammu & Kashmir,Total,Kulthi (Horse Gram),2010-2011,1.00,0.30,308
Jharkhand,Total,Kulthi (Horse Gram),2010-2011,20.90,17.20,822
Karnataka,Total,Kulthi (Horse Gram),2010-2011,221.00,134.00,606
Madhya Pradesh,Total,Kulthi (Horse Gram),2010-2011,0.40,0.10,310
Maharashtra,Total,Kulthi (Horse Gram),2010-2011,34.00,14.50,426
Odisha,Total,Kulthi (Horse Gram),2010-2011,69.40,22.50,324
Tamil Nadu,Total,Kulthi (Horse Gram),2010-2011,47.30,21.70,459
Telangana,Total,Kulthi (Horse Gram),2010-2011,5.00,2.90,572
Uttarakhand,Total,Kulthi (Horse Gram),2010-2011,12.80,10.40,817
West Bengal,Total,Kulthi (Horse Gram),2010-2011,2.40,1.20,500
India,Total,Kulthi (Horse Gram),2010-2011,507.50,262.80,518
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2011-2012,5.00,3.00,600
Bihar,Kharif,Kulthi (Horse Gram),2011-2012,8.60,8.20,951
Chhattisgarh,Kharif,Kulthi (Horse Gram),2011-2012,48.00,14.20,296
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2011-2012,2.10,1.20,545
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2011-2012,2.10,0.30,164
Jharkhand,Kharif,Kulthi (Horse Gram),2011-2012,16.20,9.80,606
Karnataka,Kharif,Kulthi (Horse Gram),2011-2012,66.00,35.00,530
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2011-2012,20.10,4.90,244
Odisha,Kharif,Kulthi (Horse Gram),2011-2012,44.20,10.70,242
Tamil Nadu,Kharif,Kulthi (Horse Gram),2011-2012,21.70,11.70,537
Telangana,Kharif,Kulthi (Horse Gram),2011-2012,1.00,-,-
Uttarakhand,Kharif,Kulthi (Horse Gram),2011-2012,12.00,10.00,833
India,Kharif,Kulthi (Horse Gram),2011-2012,247.00,109.00,441
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2011-2012,23.00,11.00,478
Chhattisgarh,Rabi,Kulthi (Horse Gram),2011-2012,2.20,0.70,500
Karnataka,Rabi,Kulthi (Horse Gram),2011-2012,114.00,57.00,500
Madhya Pradesh,Rabi,Kulthi (Horse Gram),2011-2012,0.20,0.10,500
Maharashtra,Rabi,Kulthi (Horse Gram),2011-2012,11.70,4.20,355
Odisha,Rabi,Kulthi (Horse Gram),2011-2012,0.10,-,333
Tamil Nadu,Rabi,Kulthi (Horse Gram),2011-2012,47.30,25.50,540
Telangana,Rabi,Kulthi (Horse Gram),2011-2012,2.00,-,-
India,Rabi,Kulthi (Horse Gram),2011-2012,200.50,98.50,491
Andhra Pradesh,Total,Kulthi (Horse Gram),2011-2012,28.00,14.00,500
Bihar,Total,Kulthi (Horse Gram),2011-2012,8.60,8.20,951
Chhattisgarh,Total,Kulthi (Horse Gram),2011-2012,50.20,14.90,297
Himachal Pradesh,Total,Kulthi (Horse Gram),2011-2012,2.10,1.20,545
Jammu & Kashmir,Total,Kulthi (Horse Gram),2011-2012,2.10,0.30,164
Jharkhand,Total,Kulthi (Horse Gram),2011-2012,16.20,9.80,606
Karnataka,Total,Kulthi (Horse Gram),2011-2012,180.00,92.00,511
Madhya Pradesh,Total,Kulthi (Horse Gram),2011-2012,20.30,5.00,246
Maharashtra,Total,Kulthi (Horse Gram),2011-2012,11.70,4.20,359
Odisha,Total,Kulthi (Horse Gram),2011-2012,44.30,10.70,241
Tamil Nadu,Total,Kulthi (Horse Gram),2011-2012,69.00,37.20,539
Telangana,Total,Kulthi (Horse Gram),2011-2012,3.00,-,-
Uttarakhand,Total,Kulthi (Horse Gram),2011-2012,12.00,10.00,833
India,Total,Kulthi (Horse Gram),2011-2012,447.50,207.50,464
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2012-2013,4.20,3.00,719
Bihar,Kharif,Kulthi (Horse Gram),2012-2013,8.00,7.80,968
Chhattisgarh,Kharif,Kulthi (Horse Gram),2012-2013,43.10,13.50,313
Haryana,Kharif,Kulthi (Horse Gram),2012-2013,0.70,0.20,286
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2012-2013,2.00,0.90,430
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2012-2013,2.20,0.40,175
Jharkhand,Kharif,Kulthi (Horse Gram),2012-2013,12.20,7.20,590
Karnataka,Kharif,Kulthi (Horse Gram),2012-2013,64.00,26.00,406
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2012-2013,15.80,4.80,304
Odisha,Kharif,Kulthi (Horse Gram),2012-2013,48.30,17.50,362
Tamil Nadu,Kharif,Kulthi (Horse Gram),2012-2013,14.20,5.70,403
Telangana,Kharif,Kulthi (Horse Gram),2012-2013,0.80,-,-
Uttarakhand,Kharif,Kulthi (Horse Gram),2012-2013,13.30,10.70,806
India,Kharif,Kulthi (Horse Gram),2012-2013,228.80,97.60,427
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2012-2013,23.90,14.00,586
Chhattisgarh,Rabi,Kulthi (Horse Gram),2012-2013,1.70,0.50,294
Karnataka,Rabi,Kulthi (Horse Gram),2012-2013,142.00,54.00,380
Madhya Pradesh,Rabi,Kulthi (Horse Gram),2012-2013,0.20,0.10,500
Maharashtra,Rabi,Kulthi (Horse Gram),2012-2013,13.30,4.30,323
Odisha,Rabi,Kulthi (Horse Gram),2012-2013,0.10,-,-
Tamil Nadu,Rabi,Kulthi (Horse Gram),2012-2013,48.30,19.20,398
Telangana,Rabi,Kulthi (Horse Gram),2012-2013,3.10,2.00,645
West Bengal,Rabi,Kulthi (Horse Gram),2012-2013,2.50,1.30,520
India,Rabi,Kulthi (Horse Gram),2012-2013,235.00,95.40,406
Andhra Pradesh,Total,Kulthi (Horse Gram),2012-2013,28.10,17.00,606
Bihar,Total,Kulthi (Horse Gram),2012-2013,8.00,7.80,968
Chhattisgarh,Total,Kulthi (Horse Gram),2012-2013,44.80,14.00,313
Haryana,Total,Kulthi (Horse Gram),2012-2013,0.70,0.20,286
Himachal Pradesh,Total,Kulthi (Horse Gram),2012-2013,2.00,0.90,430
Jammu & Kashmir,Total,Kulthi (Horse Gram),2012-2013,2.20,0.40,175
Jharkhand,Total,Kulthi (Horse Gram),2012-2013,12.20,7.20,590
Karnataka,Total,Kulthi (Horse Gram),2012-2013,206.00,80.00,388
Madhya Pradesh,Total,Kulthi (Horse Gram),2012-2013,16.00,4.90,306
Maharashtra,Total,Kulthi (Horse Gram),2012-2013,13.30,4.30,323
Odisha,Total,Kulthi (Horse Gram),2012-2013,48.40,17.50,361
Tamil Nadu,Total,Kulthi (Horse Gram),2012-2013,62.50,24.90,399
Telangana,Total,Kulthi (Horse Gram),2012-2013,3.90,2.00,509
Uttarakhand,Total,Kulthi (Horse Gram),2012-2013,13.30,10.70,806
West Bengal,Total,Kulthi (Horse Gram),2012-2013,2.50,1.30,520
India,Total,Kulthi (Horse Gram),2012-2013,463.80,193.00,416
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2013-2014,9.00,5.00,557
Bihar,Kharif,Kulthi (Horse Gram),2013-2014,8.20,7.80,951
Chhattisgarh,Kharif,Kulthi (Horse Gram),2013-2014,46.40,14.40,310
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2013-2014,1.80,0.80,417
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2013-2014,0.60,0.20,339
Jharkhand,Kharif,Kulthi (Horse Gram),2013-2014,24.70,15.00,609
Karnataka,Kharif,Kulthi (Horse Gram),2013-2014,60.00,28.00,467
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2013-2014,11.70,5.80,496
Odisha,Kharif,Kulthi (Horse Gram),2013-2014,42.00,15.00,358
Tamil Nadu,Kharif,Kulthi (Horse Gram),2013-2014,13.70,8.60,623
Telangana,Kharif,Kulthi (Horse Gram),2013-2014,1.00,-,-
Uttarakhand,Kharif,Kulthi (Horse Gram),2013-2014,15.10,11.90,788
India,Kharif,Kulthi (Horse Gram),2013-2014,234.30,112.50,480
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2013-2014,19.00,10.00,524
Chhattisgarh,Rabi,Kulthi (Horse Gram),2013-2014,4.80,1.10,229
Karnataka,Rabi,Kulthi (Horse Gram),2013-2014,103.00,59.00,573
Kerala,Rabi,Kulthi (Horse Gram),2013-2014,0.10,0.30,4086
Odisha,Rabi,Kulthi (Horse Gram),2013-2014,0.10,0.00,333
Tamil Nadu,Rabi,Kulthi (Horse Gram),2013-2014,75.00,48.30,644
Telangana,Rabi,Kulthi (Horse Gram),2013-2014,2.00,1.00,526
West Bengal,Rabi,Kulthi (Horse Gram),2013-2014,3.00,1.50,500
India,Rabi,Kulthi (Horse Gram),2013-2014,206.90,121.20,586
Andhra Pradesh,Total,Kulthi (Horse Gram),2013-2014,28.00,15.00,536
Bihar,Total,Kulthi (Horse Gram),2013-2014,8.20,7.80,951
Chhattisgarh,Total,Kulthi (Horse Gram),2013-2014,51.20,15.50,303
Himachal Pradesh,Total,Kulthi (Horse Gram),2013-2014,1.80,0.80,417
Jammu & Kashmir,Total,Kulthi (Horse Gram),2013-2014,0.60,0.20,339
Jharkhand,Total,Kulthi (Horse Gram),2013-2014,24.70,15.00,609
Karnataka,Total,Kulthi (Horse Gram),2013-2014,163.00,87.00,534
Kerala,Total,Kulthi (Horse Gram),2013-2014,0.10,0.30,3000
Madhya Pradesh,Total,Kulthi (Horse Gram),2013-2014,11.70,5.80,496
Odisha,Total,Kulthi (Horse Gram),2013-2014,42.10,15.00,357
Tamil Nadu,Total,Kulthi (Horse Gram),2013-2014,88.70,56.90,641
Telangana,Total,Kulthi (Horse Gram),2013-2014,3.00,1.00,331
Uttarakhand,Total,Kulthi (Horse Gram),2013-2014,15.10,11.90,788
West Bengal,Total,Kulthi (Horse Gram),2013-2014,3.00,1.50,500
India,Total,Kulthi (Horse Gram),2013-2014,441.20,233.70,530
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2014-2015,11.00,5.00,455
Bihar,Kharif,Kulthi (Horse Gram),2014-2015,8.30,8.00,957
Chhattisgarh,Kharif,Kulthi (Horse Gram),2014-2015,49.00,15.50,316
Haryana,Kharif,Kulthi (Horse Gram),2014-2015,0.40,0.20,500
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2014-2015,1.50,0.70,429
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2014-2015,0.80,0.10,167
Jharkhand,Kharif,Kulthi (Horse Gram),2014-2015,32.30,22.30,691
Karnataka,Kharif,Kulthi (Horse Gram),2014-2015,58.00,27.00,466
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2014-2015,25.00,10.00,400
Odisha,Kharif,Kulthi (Horse Gram),2014-2015,38.20,13.20,344
Tamil Nadu,Kharif,Kulthi (Horse Gram),2014-2015,13.90,10.60,760
Uttarakhand,Kharif,Kulthi (Horse Gram),2014-2015,14.30,11.60,810
India,Kharif,Kulthi (Horse Gram),2014-2015,252.90,124.10,491
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2014-2015,25.00,11.00,440
Chhattisgarh,Rabi,Kulthi (Horse Gram),2014-2015,5.60,2.10,378
Karnataka,Rabi,Kulthi (Horse Gram),2014-2015,123.00,60.00,488
Maharashtra,Rabi,Kulthi (Horse Gram),2014-2015,12.00,3.40,284
Odisha,Rabi,Kulthi (Horse Gram),2014-2015,0.10,-,333
Tamil Nadu,Rabi,Kulthi (Horse Gram),2014-2015,78.10,57.70,739
Telangana,Rabi,Kulthi (Horse Gram),2014-2015,2.00,1.00,500
West Bengal,Rabi,Kulthi (Horse Gram),2014-2015,3.00,1.50,500
India,Rabi,Kulthi (Horse Gram),2014-2015,248.90,136.80,550
Andhra Pradesh,Total,Kulthi (Horse Gram),2014-2015,36.00,16.00,444
Bihar,Total,Kulthi (Horse Gram),2014-2015,8.30,8.00,957
Chhattisgarh,Total,Kulthi (Horse Gram),2014-2015,54.60,17.60,322
Haryana,Total,Kulthi (Horse Gram),2014-2015,0.40,0.20,500
Himachal Pradesh,Total,Kulthi (Horse Gram),2014-2015,1.50,0.70,429
Jammu & Kashmir,Total,Kulthi (Horse Gram),2014-2015,0.80,0.10,167
Jharkhand,Total,Kulthi (Horse Gram),2014-2015,32.30,22.30,691
Karnataka,Total,Kulthi (Horse Gram),2014-2015,181.00,87.00,481
Madhya Pradesh,Total,Kulthi (Horse Gram),2014-2015,25.00,10.00,400
Maharashtra,Total,Kulthi (Horse Gram),2014-2015,12.00,3.40,283
Odisha,Total,Kulthi (Horse Gram),2014-2015,38.30,13.20,344
Tamil Nadu,Total,Kulthi (Horse Gram),2014-2015,92.00,68.30,742
Telangana,Total,Kulthi (Horse Gram),2014-2015,2.00,1.00,500
West Bengal,Total,Kulthi (Horse Gram),2014-2015,3.00,1.50,500
Uttarakhand,Total,Kulthi (Horse Gram),2014-2015,14.30,11.60,810
India,Total,Kulthi (Horse Gram),2014-2015,501.80,260.90,520
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2015-2016,35.00,10.00,286
Bihar,Kharif,Kulthi (Horse Gram),2015-2016,7.80,7.20,926
Chhattisgarh,Kharif,Kulthi (Horse Gram),2015-2016,43.50,15.00,345
Haryana,Kharif,Kulthi (Horse Gram),2015-2016,0.30,0.20,667
Jharkhand,Kharif,Kulthi (Horse Gram),2015-2016,26.50,18.80,710
Karnataka,Kharif,Kulthi (Horse Gram),2015-2016,54.00,25.00,463
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2015-2016,14.00,5.00,357
Odisha,Kharif,Kulthi (Horse Gram),2015-2016,33.40,9.40,283
Tamil Nadu,Kharif,Kulthi (Horse Gram),2015-2016,11.50,4.30,377
Uttarakhand,Kharif,Kulthi (Horse Gram),2015-2016,12.30,10.70,869
India,Kharif,Kulthi (Horse Gram),2015-2016,238.20,105.70,444
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2015-2016,22.00,12.00,545
Chhattisgarh,Rabi,Kulthi (Horse Gram),2015-2016,4.30,1.20,279
Karnataka,Rabi,Kulthi (Horse Gram),2015-2016,112.00,54.00,482
Tamil Nadu,Rabi,Kulthi (Horse Gram),2015-2016,64.40,37.90,589
Telangana,Rabi,Kulthi (Horse Gram),2015-2016,2.00,1.00,500
West Bengal,Rabi,Kulthi (Horse Gram),2015-2016,3.00,1.50,500
India,Rabi,Kulthi (Horse Gram),2015-2016,207.70,107.70,518
Andhra Pradesh,Total,Kulthi (Horse Gram),2015-2016,57.00,22.00,386
Bihar,Total,Kulthi (Horse Gram),2015-2016,7.80,7.20,926
Chhattisgarh,Total,Kulthi (Horse Gram),2015-2016,47.80,16.20,339
Haryana,Total,Kulthi (Horse Gram),2015-2016,0.30,0.20,667
Jharkhand,Total,Kulthi (Horse Gram),2015-2016,26.50,18.80,710
Karnataka,Total,Kulthi (Horse Gram),2015-2016,166.00,79.00,476
Madhya Pradesh,Total,Kulthi (Horse Gram),2015-2016,14.00,5.00,357
Odisha,Total,Kulthi (Horse Gram),2015-2016,33.40,9.40,283
Tamil Nadu,Total,Kulthi (Horse Gram),2015-2016,75.90,42.20,556
Telangana,Total,Kulthi (Horse Gram),2015-2016,2.00,1.00,500
Uttarakhand,Total,Kulthi (Horse Gram),2015-2016,12.30,10.70,869
West Bengal,Total,Kulthi (Horse Gram),2015-2016,3.00,1.50,500
India,Total,Kulthi (Horse Gram),2015-2016,445.90,213.40,478
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2016-2017,1.00,0.00,0
Bihar,Kharif,Kulthi (Horse Gram),2016-2017,8.30,7.63,919
Chhattisgarh,Kharif,Kulthi (Horse Gram),2016-2017,40.60,15.60,384
Haryana,Kharif,Kulthi (Horse Gram),2016-2017,0.10,0.07,700
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2016-2017,1.84,0.74,400
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2016-2017,0.80,0.28,351
Jharkhand,Kharif,Kulthi (Horse Gram),2016-2017,25.01,19.50,780
Karnataka,Kharif,Kulthi (Horse Gram),2016-2017,36.00,11.00,306
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2016-2017,14.00,6.00,429
Odisha,Kharif,Kulthi (Horse Gram),2016-2017,34.05,14.83,436
Tamil Nadu,Kharif,Kulthi (Horse Gram),2016-2017,3.75,1.17,312
Uttarakhand,Kharif,Kulthi (Horse Gram),2016-2017,13.00,11.00,846
India,Kharif,Kulthi (Horse Gram),2016-2017,178.45,87.82,492
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2016-2017,11.00,6.00,545
Chhattisgarh,Rabi,Kulthi (Horse Gram),2016-2017,4.20,1.20,286
Karnataka,Rabi,Kulthi (Horse Gram),2016-2017,88.00,5.00,57
Madhya Pradesh,Rabi,Kulthi (Horse Gram),2016-2017,6.45,3.42,531
Odisha,Rabi,Kulthi (Horse Gram),2016-2017,0.04,0.02,500
Tamil Nadu,Rabi,Kulthi (Horse Gram),2016-2017,34.85,11.19,321
Telangana,Rabi,Kulthi (Horse Gram),2016-2017,1.00,1.00,1000
West Bengal,Rabi,Kulthi (Horse Gram),2016-2017,2.00,1.00,500
India,Rabi,Kulthi (Horse Gram),2016-2017,147.54,28.83,195
Andhra Pradesh,Total,Kulthi (Horse Gram),2016-2017,12.00,6.00,500
Bihar,Total,Kulthi (Horse Gram),2016-2017,8.30,7.60,916
Chhattisgarh,Total,Kulthi (Horse Gram),2016-2017,44.80,16.80,375
Haryana,Total,Kulthi (Horse Gram),2016-2017,0.10,0.07,700
Himachal Pradesh,Total,Kulthi (Horse Gram),2016-2017,1.84,0.74,402
Jammu & Kashmir,Total,Kulthi (Horse Gram),2016-2017,0.80,0.28,350
Jharkhand,Total,Kulthi (Horse Gram),2016-2017,25.01,19.50,780
Karnataka,Total,Kulthi (Horse Gram),2016-2017,124.00,16.00,129
Madhya Pradesh,Total,Kulthi (Horse Gram),2016-2017,20.45,9.42,461
Odisha,Total,Kulthi (Horse Gram),2016-2017,34.09,14.85,436
Tamil Nadu,Total,Kulthi (Horse Gram),2016-2017,38.60,12.36,320
Telangana,Total,Kulthi (Horse Gram),2016-2017,1.00,1.00,1000
Uttarakhand,Total,Kulthi (Horse Gram),2016-2017,13.00,11.00,846
West Bengal,Total,Kulthi (Horse Gram),2016-2017,2.00,1.00,500
India,Total,Kulthi (Horse Gram),2016-2017,325.99,116.65,358
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2017-2018,17.00,7.00,412
Bihar,Kharif,Kulthi (Horse Gram),2017-2018,8.59,7.98,929
Chhattisgarh,Kharif,Kulthi (Horse Gram),2017-2018,39.11,15.28,391
Haryana,Kharif,Kulthi (Horse Gram),2017-2018,0.40,0.20,500
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2017-2018,1.61,0.94,581
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2017-2018,1.11,0.47,425
Jharkhand,Kharif,Kulthi (Horse Gram),2017-2018,14.09,8.83,627
Karnataka,Kharif,Kulthi (Horse Gram),2017-2018,47.00,33.00,702
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2017-2018,14.00,6.00,429
Odisha,Kharif,Kulthi (Horse Gram),2017-2018,25.84,10.64,412
Tamil Nadu,Kharif,Kulthi (Horse Gram),2017-2018,8.71,6.27,720
Uttarakhand,Kharif,Kulthi (Horse Gram),2017-2018,14.00,12.00,857
India,Kharif,Kulthi (Horse Gram),2017-2018,191.46,108.61,567
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2017-2018,22.00,15.00,682
Chhattisgarh,Rabi,Kulthi (Horse Gram),2017-2018,3.58,1.04,291
Karnataka,Rabi,Kulthi (Horse Gram),2017-2018,126.00,79.00,627
Odisha,Rabi,Kulthi (Horse Gram),2017-2018,0.37,0.14,378
Tamil Nadu,Rabi,Kulthi (Horse Gram),2017-2018,53.50,42.26,790
Telangana,Rabi,Kulthi (Horse Gram),2017-2018,1.00,-,-
West Bengal,Rabi,Kulthi (Horse Gram),2017-2018,2.08,1.08,519
India,Rabi,Kulthi (Horse Gram),2017-2018,208.53,138.52,664
Andhra Pradesh,Total,Kulthi (Horse Gram),2017-2018,39.00,22.00,564
Bihar,Total,Kulthi (Horse Gram),2017-2018,8.59,7.98,929
Chhattisgarh,Total,Kulthi (Horse Gram),2017-2018,42.69,16.32,382
Haryana,Total,Kulthi (Horse Gram),2017-2018,0.40,0.20,500
Himachal Pradesh,Total,Kulthi (Horse Gram),2017-2018,1.61,0.94,581
Jammu & Kashmir,Total,Kulthi (Horse Gram),2017-2018,1.11,0.47,425
Jharkhand,Total,Kulthi (Horse Gram),2017-2018,14.09,8.83,627
Karnataka,Total,Kulthi (Horse Gram),2017-2018,173.00,112.00,647
Madhya Pradesh,Total,Kulthi (Horse Gram),2017-2018,14.00,6.00,429
Odisha,Total,Kulthi (Horse Gram),2017-2018,26.21,10.78,411
Tamil Nadu,Total,Kulthi (Horse Gram),2017-2018,62.21,48.53,780
Telangana,Total,Kulthi (Horse Gram),2017-2018,1.00,-,-
Uttarakhand,Total,Kulthi (Horse Gram),2017-2018,14.00,12.00,857
West Bengal,Total,Kulthi (Horse Gram),2017-2018,2.08,1.08,519
India,Total,Kulthi (Horse Gram),2017-2018,399.99,247.13,618
Andhra Pradesh,Kharif,Kulthi (Horse Gram),2018-2019,57.00,10.00,175
Bihar,Kharif,Kulthi (Horse Gram),2018-2019,9.91,8.97,904
Chhattisgarh,Kharif,Kulthi (Horse Gram),2018-2019,37.58,14.44,384
Haryana,Kharif,Kulthi (Horse Gram),2018-2019,0.50,0.30,600
Himachal Pradesh,Kharif,Kulthi (Horse Gram),2018-2019,1.62,0.94,580
Jammu & Kashmir,Kharif,Kulthi (Horse Gram),2018-2019,0.78,0.33,431
Jharkhand,Kharif,Kulthi (Horse Gram),2018-2019,17.05,11.29,662
Karnataka,Kharif,Kulthi (Horse Gram),2018-2019,38.00,16.00,421
Madhya Pradesh,Kharif,Kulthi (Horse Gram),2018-2019,2.00,1.00,500
Odisha,Kharif,Kulthi (Horse Gram),2018-2019,23.57,8.68,368
Tamil Nadu,Kharif,Kulthi (Horse Gram),2018-2019,4.04,2.88,713
Uttarakhand,Kharif,Kulthi (Horse Gram),2018-2019,13.00,12.00,923
India,Kharif,Kulthi (Horse Gram),2018-2019,205.05,86.83,423
Andhra Pradesh,Rabi,Kulthi (Horse Gram),2018-2019,62.00,28.00,452
Chhattisgarh,Rabi,Kulthi (Horse Gram),2018-2019,2.57,0.76,296
Karnataka,Rabi,Kulthi (Horse Gram),2018-2019,115.01,13.34,116
Odisha,Rabi,Kulthi (Horse Gram),2018-2019,0.04,0.01,250
Tamil Nadu,Rabi,Kulthi (Horse Gram),2018-2019,73.41,50.65,690
Telangana,Rabi,Kulthi (Horse Gram),2018-2019,1.00,1.00,1000
West Bengal,Rabi,Kulthi (Horse Gram),2018-2019,1.41,0.70,496
India,Rabi,Kulthi (Horse Gram),2018-2019,255.44,94.46,370
Andhra Pradesh,Total,Kulthi (Horse Gram),2018-2019,119.00,38.00,319
Bihar,Total,Kulthi (Horse Gram),2018-2019,9.91,8.97,904
Chhattisgarh,Total,Kulthi (Horse Gram),2018-2019,40.15,15.20,379
Haryana,Total,Kulthi (Horse Gram),2018-2019,0.50,0.30,600
Himachal Pradesh,Total,Kulthi (Horse Gram),2018-2019,1.62,0.94,580
